0.0,0.0,5.00802533063739
0.1,0.1,5.490984539115825
0.2,0.2,6.020809207904281
0.30000000000000004,0.30000000000000004,6.507637707684365
0.4,0.4,7.009845745328825
0.5,0.5,7.483165877412326
0.6000000000000001,0.6000000000000001,7.999727097370921
0.7000000000000001,0.7000000000000001,8.50115245702862
0.8,0.8,8.9960983295862
0.9,0.9,9.493566111868736
1.0,1.0,10.000524609071988
1.1,1.1,10.5052134207693
1.2000000000000002,1.2000000000000002,10.991760329973118
1.3,1.3,11.502607181940284
1.4000000000000001,1.4000000000000001,11.995470122441578
1.5,1.5,12.514031473817209
1.6,1.6,13.002711306170703
1.7000000000000002,1.7000000000000002,13.499929459846502
1.8,1.8,14.009049586994113
1.9000000000000001,1.9000000000000001,14.508568542481006
2.0,2.0,15.003723340814425
2.1,2.1,15.503976728390024
2.2,2.2,16.000629457696153
2.3000000000000003,2.3000000000000003,16.509414599976473
2.4000000000000004,2.4000000000000004,17.00441103791035
2.5,2.5,17.4926812026884
2.6,2.6,17.999882363881476
2.7,2.7,18.498426378038527
2.8000000000000003,2.8000000000000003,18.994177417708812
2.9000000000000004,2.9000000000000004,19.497940298215
3.0,3.0,19.996000987740885
3.1,3.1,20.508913156150655
3.2,3.2,21.004107606342597
3.3000000000000003,3.3000000000000003,21.488287634997032
3.4000000000000004,3.4000000000000004,21.9960949178109
3.5,3.5,22.504901404038833
3.6,3.6,23.009597752538042
3.7,3.7,23.507523861952144
3.8000000000000003,3.8000000000000003,23.993420435844264
3.9000000000000004,3.9000000000000004,24.5064503233316
4.0,4.0,24.996845476784582
4.1000000000000005,4.1000000000000005,25.510548947941142
4.2,4.2,26.005957831787423
4.3,4.3,26.510225509680218
4.4,4.4,26.97643803096864
4.5,4.5,27.484749318846575
4.6000000000000005,4.6000000000000005,28.01180857272218
4.7,4.7,28.50006140951071
4.800000000000001,4.800000000000001,28.998630105899263
4.9,4.9,29.49577792067928
5.0,5.0,29.99983468502112
5.1000000000000005,5.1000000000000005,30.504777791338693
5.2,5.2,31.000096692604068
5.300000000000001,5.300000000000001,31.48308306638005
5.4,5.4,31.99538760806939
5.5,5.5,32.50841747490176
5.6000000000000005,5.6000000000000005,32.997580951534
5.7,5.7,33.4931596204485
5.800000000000001,5.800000000000001,33.980834000097346
5.9,5.9,34.503153503592394
6.0,6.0,35.00404922236302
6.1000000000000005,6.1000000000000005,35.4978459991549
6.2,6.2,36.00956251904514
6.300000000000001,6.300000000000001,36.50280750777611
6.4,6.4,37.022138083550736
6.5,6.5,37.49951774354779
6.6000000000000005,6.6000000000000005,38.01091272665773
6.7,6.7,38.53368920447475
6.800000000000001,6.800000000000001,38.977460348559646
6.9,6.9,39.496228232398515
7.0,7.0,40.01184317738349
7.1000000000000005,7.1000000000000005,40.48970929334851
7.2,7.2,41.0144802020272
7.300000000000001,7.300000000000001,41.50633192338517
7.4,7.4,41.98626482642362
7.5,7.5,42.494247240442945
7.6000000000000005,7.6000000000000005,43.00624779755059
7.7,7.7,43.49678030065756
7.800000000000001,7.800000000000001,43.99322464847932
7.9,7.9,44.51787353499904
8.0,8.0,44.98911208708619
8.1,8.1,45.48251487159286
8.200000000000001,8.200000000000001,46.00843237738915
8.3,8.3,46.51180312821384
8.4,8.4,47.00913129913077
8.5,8.5,47.50185104775511
8.6,8.6,48.00112857477122
8.700000000000001,8.700000000000001,48.48026994498216
8.8,8.8,49.00038523228113
8.9,8.9,49.50453042602635
9.0,9.0,50.00077915036509
9.1,9.1,50.49675805904138
9.200000000000001,9.200000000000001,51.01452829858799
9.3,9.3,51.51001431803025
9.4,9.4,52.00757115411669
9.5,9.5,52.50574363983566
9.600000000000001,9.600000000000001,53.010288490019434
9.700000000000001,9.700000000000001,53.48550957121627
9.8,9.8,54.005994894930765
9.9,9.9,54.49258203322336
1.2250132750475151,7.132889960353932,96.65215660532692
3.1110877676339577,5.295327756124881,58.94889722591041
1.1388202463766328,6.8394133146806135,68.96250159920086
5.924290426242587,9.406092652171198,76.70727673447634
2.1419469447284145,3.3372967718458435,62.526808824432024
